"CO_IES","TP_COR_RACA","TP_SEXO","IN_CONCLUINTE","IN_APOIO_BOLSA_PERMANENCIA","value","ANO_CENSO_SUP"
2076,4,1,0,NA,12,2012
2076,4,1,1,NA,1,2012
2076,5,2,0,NA,3,2012
2076,5,1,0,NA,1,2012
2076,5,1,1,NA,1,2012
2076,9,2,0,NA,293,2012
2076,9,2,1,NA,8,2012
2076,9,1,0,NA,313,2012
2076,9,1,1,NA,6,2012
2085,0,2,0,NA,145,2012
2085,0,2,1,NA,22,2012
2085,0,1,0,NA,133,2012
2085,0,1,1,NA,26,2012
2085,1,2,0,NA,67,2012
2085,1,2,1,NA,8,2012
2085,1,1,0,NA,62,2012
2085,1,1,1,NA,2,2012
2085,2,2,0,NA,119,2012
2085,2,2,1,NA,5,2012
2085,2,1,0,NA,93,2012
2085,2,1,1,NA,4,2012
2085,3,2,0,NA,224,2012
2085,3,2,1,NA,16,2012
2085,3,1,0,NA,152,2012
2085,3,1,1,NA,9,2012
2085,4,2,0,NA,20,2012
2085,4,2,1,NA,3,2012
2085,4,1,0,NA,25,2012
2085,5,2,0,NA,2,2012
2085,5,1,0,NA,3,2012
2085,9,2,0,NA,369,2012
2085,9,2,1,NA,38,2012
2085,9,1,0,NA,734,2012
2085,9,1,1,NA,58,2012
2402,0,2,0,NA,446,2012
2402,0,2,1,NA,32,2012
2402,0,1,0,NA,667,2012
2402,0,1,1,NA,82,2012
2402,1,2,0,NA,82,2012
2402,1,2,1,NA,13,2012
2402,1,1,0,NA,138,2012
2402,1,1,1,NA,29,2012
2402,2,2,0,NA,164,2012
2402,2,2,1,NA,23,2012
2402,2,1,0,NA,321,2012
2402,2,1,1,NA,57,2012
2402,3,2,0,NA,268,2012
2402,3,2,1,NA,35,2012
2402,3,1,0,NA,503,2012
2402,3,1,1,NA,93,2012
2402,4,2,0,NA,10,2012
2402,4,2,1,NA,1,2012
2402,4,1,0,NA,42,2012
2402,4,1,1,NA,9,2012
2402,5,2,0,NA,7,2012
2402,5,2,1,NA,2,2012
2402,5,1,0,NA,6,2012
2402,5,1,1,NA,2,2012
2402,9,2,0,NA,34,2012
2402,9,2,1,NA,1,2012
2402,9,1,0,NA,62,2012
2402,9,1,1,NA,2,2012
2427,0,2,0,NA,12,2012
2427,0,1,0,NA,13,2012
2427,1,2,0,NA,19,2012
2427,1,2,1,NA,1,2012
2427,1,1,0,NA,33,2012
2427,1,1,1,NA,4,2012
2427,2,2,0,NA,13,2012
2427,2,2,1,NA,1,2012
2427,2,1,0,NA,24,2012
2427,3,2,0,NA,110,2012
2427,3,1,0,NA,120,2012
2427,3,1,1,NA,3,2012
2427,4,1,0,NA,2,2012
2427,9,2,0,NA,14,2012
2427,9,1,0,NA,24,2012
2470,0,2,0,NA,26,2012
2470,0,2,1,NA,2,2012
2470,0,1,0,NA,62,2012
2470,0,1,1,NA,6,2012
2470,1,2,0,NA,24,2012
2470,1,1,0,NA,38,2012
2470,1,1,1,NA,2,2012
2470,2,2,0,NA,31,2012
2470,2,1,0,NA,52,2012
2470,2,1,1,NA,2,2012
2470,3,2,0,NA,62,2012
2470,3,2,1,NA,1,2012
2470,3,1,0,NA,116,2012
2470,3,1,1,NA,2,2012
2470,4,2,0,NA,5,2012
2470,4,1,0,NA,7,2012
2470,5,1,0,NA,2,2012
2470,9,2,0,NA,378,2012
2470,9,2,1,NA,15,2012
2470,9,1,0,NA,521,2012
2470,9,1,1,NA,19,2012
2500,0,2,0,NA,52,2012
2500,0,1,0,NA,26,2012
2500,1,2,0,NA,7,2012
2500,1,1,0,NA,1,2012
2500,2,2,0,NA,10,2012
2500,2,1,0,NA,3,2012
2500,3,2,0,NA,17,2012
2500,3,1,0,NA,8,2012
2500,9,2,0,NA,5,2012
2500,9,1,0,NA,4,2012
2581,0,2,0,NA,30,2012
2581,0,2,1,NA,5,2012
2581,0,1,0,NA,53,2012
2581,0,1,1,NA,2,2012
2581,1,2,0,NA,3,2012
2581,1,1,0,NA,4,2012
2581,2,2,0,NA,2,2012
2581,2,1,0,NA,6,2012
2581,3,2,0,NA,565,2012
2581,3,2,1,NA,101,2012
2581,3,1,0,NA,1355,2012
2581,3,1,1,NA,216,2012
2581,4,2,0,NA,1,2012
2581,4,1,0,NA,1,2012
2581,5,1,0,NA,1,2012
2581,9,2,0,NA,34,2012
2581,9,2,1,NA,2,2012
2581,9,1,0,NA,68,2012
2581,9,1,1,NA,1,2012
2969,0,2,0,1,2,2012
2969,0,1,0,1,3,2012
2969,0,1,0,NA,5,2012
2969,0,1,1,NA,2,2012
2969,1,1,0,1,1,2012
2969,1,1,0,NA,3,2012
2969,2,1,1,NA,1,2012
2969,3,1,0,1,1,2012
2969,3,1,0,NA,3,2012
2969,3,1,1,NA,1,2012
2969,4,2,0,1,1,2012
2969,9,2,1,NA,1,2012
2969,9,1,0,NA,4,2012
2969,9,1,1,1,1,2012
2969,9,1,1,NA,2,2012
3034,0,2,0,NA,58,2012
3034,0,2,1,NA,4,2012
3034,0,1,0,NA,136,2012
3034,0,1,1,NA,2,2012
3034,1,2,0,NA,152,2012
3034,1,2,1,NA,27,2012
3034,1,1,0,NA,332,2012
3034,1,1,1,NA,86,2012
3034,2,2,0,NA,123,2012
3034,2,2,1,NA,41,2012
3034,2,1,0,NA,408,2012
3034,2,1,1,NA,93,2012
3034,3,2,0,NA,238,2012
3034,3,2,1,NA,46,2012
3034,3,1,0,NA,648,2012
3034,3,1,1,NA,143,2012
3034,4,2,0,NA,18,2012
3034,4,2,1,NA,2,2012
3034,4,1,0,NA,51,2012
3034,4,1,1,NA,7,2012
3034,5,2,0,NA,4,2012
3034,5,2,1,NA,1,2012
3034,5,1,0,NA,19,2012
3034,5,1,1,NA,1,2012
3034,9,2,0,NA,867,2012
3034,9,2,1,NA,4,2012
3034,9,1,0,NA,2388,2012
3034,9,1,1,NA,26,2012
3216,0,2,0,NA,8,2012
3216,0,2,1,NA,14,2012
3216,0,1,0,NA,10,2012
3216,3,2,1,NA,50,2012
3216,9,2,1,NA,8,2012
3216,9,1,1,NA,1,2012
3270,0,2,0,NA,12,2012
3270,0,1,0,NA,11,2012
3270,0,1,1,NA,3,2012
3270,1,2,0,NA,5,2012
3270,1,2,1,NA,1,2012
3270,1,1,0,NA,4,2012
3270,2,2,0,NA,4,2012
3270,2,2,1,NA,1,2012
3270,2,1,0,NA,3,2012
3270,3,2,0,NA,5,2012
3270,3,1,0,NA,7,2012
3270,3,1,1,NA,2,2012
3270,9,2,0,NA,166,2012
3270,9,2,1,NA,30,2012
3270,9,1,0,NA,138,2012
3270,9,1,1,NA,21,2012
3377,0,2,0,NA,107,2012
3377,0,2,1,NA,2,2012
3377,0,1,0,NA,319,2012
3377,0,1,1,NA,32,2012
3377,1,2,0,NA,1,2012
3377,1,1,0,NA,2,2012
3377,2,2,0,NA,1,2012
3377,2,1,0,NA,3,2012
3377,3,2,0,NA,1,2012
3377,3,1,0,NA,12,2012
3377,4,1,0,NA,1,2012
3377,9,2,0,NA,6,2012
3377,9,1,0,NA,19,2012
3588,0,2,0,NA,39,2012
3588,0,2,1,NA,1,2012
3588,0,1,0,NA,74,2012
3588,0,1,1,NA,2,2012
3588,1,2,0,NA,5,2012
3588,1,1,0,NA,13,2012
3588,2,2,0,NA,11,2012
3588,2,1,0,NA,9,2012
3588,2,1,1,NA,2,2012
3588,3,2,0,NA,1240,2012
3588,3,2,1,NA,208,2012
3588,3,1,0,NA,3627,2012
3588,3,1,1,NA,619,2012
3588,4,2,0,NA,2,2012
3588,4,1,0,NA,7,2012
3588,9,2,0,NA,54,2012
3588,9,1,0,NA,121,2012
3588,9,1,1,NA,7,2012
3774,0,2,0,NA,6,2012
3774,0,1,0,NA,29,2012
3774,1,2,0,NA,1,2012
3774,1,1,0,NA,7,2012
3774,1,1,1,NA,1,2012
3774,2,2,0,NA,9,2012
3774,2,1,0,NA,26,2012
3774,2,1,1,NA,1,2012
3774,3,2,0,NA,199,2012
3774,3,2,1,NA,15,2012
3774,3,1,0,NA,488,2012
3774,3,1,1,NA,108,2012
3774,4,2,0,NA,1,2012
3774,4,1,0,NA,11,2012
3774,9,2,0,NA,37,2012
3774,9,2,1,NA,1,2012
3774,9,1,0,NA,194,2012
3826,0,2,0,NA,158,2012
3826,0,2,1,NA,1,2012
3826,0,1,0,NA,642,2012
3826,0,1,1,NA,1,2012
3826,1,2,0,NA,1,2012
3826,1,1,0,NA,8,2012
3826,1,1,1,NA,1,2012
3826,2,2,0,NA,2,2012
3826,2,1,0,NA,7,2012
3826,3,2,0,NA,147,2012
3826,3,2,1,NA,45,2012
3826,3,1,0,NA,479,2012
3826,3,1,1,NA,101,2012
3826,4,2,0,NA,1,2012
3826,4,1,0,NA,1,2012
3826,5,1,0,NA,1,2012
3826,9,2,0,NA,20,2012
3826,9,1,0,NA,89,2012
3847,0,2,0,NA,38,2012
3847,0,2,1,NA,1,2012
3847,0,1,0,NA,52,2012
3847,1,2,0,NA,12,2012
3847,1,1,0,NA,15,2012
3847,2,2,0,NA,1,2012
3847,2,1,0,NA,2,2012
3847,3,2,0,NA,5,2012
3847,3,1,0,NA,13,2012
3847,9,2,0,NA,361,2012
3847,9,2,1,NA,33,2012
3847,9,1,0,NA,583,2012
3847,9,1,1,NA,62,2012
3962,0,2,0,NA,42,2012
3962,0,2,1,NA,5,2012
3962,0,1,0,NA,18,2012
3962,0,1,1,NA,4,2012
3962,1,2,0,NA,140,2012
3962,1,2,1,NA,8,2012
3962,1,1,0,NA,25,2012
3962,1,1,1,NA,3,2012
3962,2,2,0,NA,134,2012
3962,2,2,1,NA,6,2012
3962,2,1,0,NA,39,2012
3962,2,1,1,NA,2,2012
3962,3,2,0,NA,408,2012
3962,3,2,1,NA,20,2012
3962,3,1,0,NA,76,2012
3962,3,1,1,NA,10,2012
3962,4,2,0,NA,1,2012
3962,4,1,0,NA,1,2012
3962,9,2,0,NA,62,2012
3962,9,2,1,NA,7,2012
3962,9,1,0,NA,15,2012
3962,9,1,1,NA,4,2012
4460,0,2,0,NA,15,2012
4460,0,1,0,NA,2,2012
4460,1,2,0,NA,4,2012
4460,1,1,0,NA,4,2012
4460,2,2,0,NA,1,2012
4460,2,1,0,NA,2,2012
4460,3,2,0,NA,453,2012
4460,3,2,1,NA,4,2012
4460,3,1,0,NA,671,2012
4460,3,1,1,NA,22,2012
4460,4,2,0,NA,1,2012
4460,4,1,0,NA,2,2012
4460,9,2,0,NA,23,2012
4460,9,1,0,NA,11,2012
4538,0,1,0,NA,4,2012
4538,1,1,0,NA,1,2012
4538,1,1,1,NA,1,2012
4538,2,2,0,NA,1,2012
4538,2,1,0,NA,8,2012
4538,2,1,1,NA,2,2012
4538,3,2,0,NA,1,2012
4538,3,1,0,NA,15,2012
4538,3,1,1,NA,5,2012
4538,4,1,1,NA,1,2012
4538,9,1,0,NA,3,2012
4538,9,1,1,NA,5,2012
40,0,2,0,0,1,2013
40,0,2,0,NA,38,2013
40,0,1,0,NA,30,2013
40,1,2,0,NA,5,2013
40,1,1,0,NA,10,2013
40,2,2,0,NA,33,2013
40,2,1,0,0,5,2013
40,2,1,0,NA,70,2013
40,3,2,0,NA,10,2013
40,3,1,0,NA,27,2013
40,3,1,1,NA,1,2013
40,5,1,0,NA,1,2013
40,9,2,0,0,35,2013
40,9,2,0,1,11,2013
40,9,2,0,NA,1783,2013
40,9,2,1,0,1,2013
40,9,2,1,NA,42,2013
40,9,1,0,0,121,2013
40,9,1,0,1,24,2013
40,9,1,0,NA,3218,2013
40,9,1,1,0,2,2013
40,9,1,1,NA,156,2013
152,0,2,0,NA,140,2013
152,0,2,1,NA,13,2013
152,0,1,0,NA,270,2013
152,0,1,1,NA,6,2013
152,1,2,0,NA,4,2013
152,1,2,1,NA,1,2013
152,1,1,0,NA,2,2013
152,1,1,1,NA,1,2013
152,2,2,0,NA,2,2013
152,2,1,0,NA,11,2013
152,3,2,0,NA,11,2013
152,3,2,1,NA,6,2013
152,3,1,0,NA,15,2013
152,3,1,1,NA,9,2013
152,4,2,0,NA,1,2013
152,4,1,0,NA,1,2013
152,9,2,0,NA,247,2013
152,9,2,1,NA,44,2013
152,9,1,0,NA,296,2013
152,9,1,1,NA,66,2013
385,0,2,0,NA,92,2013
385,0,1,0,NA,69,2013
385,1,2,0,NA,86,2013
385,1,2,1,NA,2,2013
385,1,1,0,NA,44,2013
385,1,1,1,NA,1,2013
385,2,2,0,NA,24,2013
385,2,1,0,NA,25,2013
385,2,1,1,NA,1,2013
385,3,2,0,NA,109,2013
385,3,2,1,NA,1,2013
385,3,1,0,NA,120,2013
385,4,2,0,NA,7,2013
385,4,1,0,NA,3,2013
385,5,2,0,NA,1,2013
385,5,1,0,NA,1,2013
385,9,2,0,NA,7726,2013
385,9,2,1,NA,668,2013
385,9,1,0,NA,7660,2013
385,9,1,1,NA,871,2013
396,0,2,0,NA,55,2013
396,0,2,1,NA,5,2013
396,0,1,0,NA,49,2013
396,0,1,1,NA,4,2013
396,1,2,0,NA,21,2013
396,1,1,0,NA,34,2013
396,1,1,1,NA,2,2013
396,2,2,0,NA,11,2013
396,2,2,1,NA,1,2013
396,2,1,0,NA,17,2013
396,2,1,1,NA,1,2013
396,3,2,0,NA,223,2013
396,3,2,1,NA,120,2013
396,3,1,0,NA,148,2013
396,3,1,1,NA,163,2013
396,4,2,0,NA,4,2013
396,4,1,0,NA,5,2013
396,5,1,0,NA,1,2013
396,9,2,0,NA,2003,2013
396,9,2,1,NA,98,2013
396,9,1,0,NA,3052,2013
396,9,1,1,NA,125,2013
399,0,2,0,NA,156,2013
399,0,2,1,NA,1,2013
399,0,1,0,NA,26,2013
399,1,2,0,NA,67,2013
399,1,2,1,NA,2,2013
399,1,1,0,NA,24,2013
399,1,1,1,NA,3,2013
399,2,2,0,NA,101,2013
399,2,2,1,NA,3,2013
399,2,1,0,NA,27,2013
399,2,1,1,NA,2,2013
399,3,2,0,NA,231,2013
399,3,2,1,NA,5,2013
399,3,1,0,NA,46,2013
399,3,1,1,NA,4,2013
399,4,2,0,NA,7,2013
399,4,1,0,NA,3,2013
399,5,2,0,NA,1,2013
399,5,1,0,NA,1,2013
399,9,2,0,NA,93,2013
399,9,1,0,NA,19,2013
519,0,2,0,NA,179,2013
519,0,2,1,NA,27,2013
519,0,1,0,NA,181,2013
519,0,1,1,NA,18,2013
519,1,2,0,NA,1013,2013
519,1,2,1,NA,111,2013
519,1,1,0,NA,1048,2013
519,1,1,1,NA,134,2013
519,2,2,0,NA,758,2013
519,2,2,1,NA,57,2013
519,2,1,0,NA,975,2013
519,2,1,1,NA,86,2013
519,3,2,0,NA,1585,2013
519,3,2,1,NA,132,2013
519,3,1,0,NA,1979,2013
519,3,1,1,NA,198,2013
519,4,2,0,NA,62,2013
519,4,2,1,NA,1,2013
519,4,1,0,NA,93,2013
519,4,1,1,NA,1,2013
519,5,2,0,NA,14,2013
519,5,1,0,NA,18,2013
519,5,1,1,NA,2,2013
519,9,2,0,NA,1222,2013
519,9,2,1,0,1,2013
519,9,2,1,NA,478,2013
519,9,1,0,0,1,2013
519,9,1,0,NA,1060,2013
519,9,1,1,NA,713,2013
534,0,2,0,NA,7,2013
534,0,1,0,NA,13,2013
534,1,2,0,NA,2,2013
534,1,1,0,NA,6,2013
534,2,1,0,NA,3,2013
534,2,1,1,NA,3,2013
534,3,2,0,NA,4,2013
534,3,1,0,NA,19,2013
534,4,1,0,NA,1,2013
534,5,1,0,NA,1,2013
534,9,2,0,NA,730,2013
534,9,2,1,NA,126,2013
534,9,1,0,NA,1971,2013
534,9,1,1,NA,256,2013
578,0,2,0,0,511,2013
578,0,2,0,NA,12024,2013
578,0,2,1,0,18,2013
578,0,2,1,NA,1105,2013
578,0,1,0,0,887,2013
578,0,1,0,NA,13212,2013
578,0,1,1,0,50,2013
578,0,1,1,NA,1489,2013
578,1,2,0,0,3,2013
578,1,2,0,NA,179,2013
578,1,2,1,NA,27,2013
578,1,1,0,0,3,2013
578,1,1,0,NA,186,2013
578,1,1,1,0,2,2013
578,1,1,1,NA,31,2013
578,2,2,0,0,3,2013
578,2,2,0,NA,119,2013
578,2,2,1,NA,17,2013
578,2,1,0,0,8,2013
578,2,1,0,NA,128,2013
578,2,1,1,NA,17,2013
578,3,2,0,0,15,2013
578,3,2,0,NA,378,2013
578,3,2,1,0,1,2013
578,3,2,1,NA,63,2013
578,3,1,0,0,16,2013
578,3,1,0,NA,352,2013
578,3,1,1,0,1,2013
578,3,1,1,NA,75,2013
578,4,2,0,NA,2,2013
578,4,1,0,NA,16,2013
578,4,1,1,NA,3,2013
578,5,2,0,NA,1,2013
578,9,2,0,0,31,2013
578,9,2,0,NA,1193,2013
578,9,2,1,NA,20,2013
578,9,1,0,0,63,2013
578,9,1,0,NA,1461,2013
578,9,1,1,NA,29,2013
599,0,2,0,NA,1200,2013
599,0,2,1,NA,58,2013
599,0,1,0,NA,618,2013
599,0,1,1,NA,48,2013
599,1,2,0,NA,4,2013
599,1,1,0,NA,1,2013
599,2,2,0,NA,2,2013
599,3,2,0,NA,4,2013
599,3,1,0,NA,3,2013
599,9,2,0,NA,23,2013
599,9,1,0,NA,6,2013
663,0,2,0,NA,258,2013
663,0,2,1,NA,13,2013
663,0,1,0,NA,375,2013
663,0,1,1,NA,34,2013
663,1,2,0,NA,134,2013
663,1,2,1,NA,18,2013
663,1,1,0,NA,200,2013
663,1,1,1,NA,16,2013
663,2,2,0,NA,123,2013
663,2,2,1,NA,5,2013
663,2,1,0,NA,188,2013
663,2,1,1,NA,15,2013
663,3,2,0,NA,278,2013
663,3,2,1,NA,21,2013
663,3,1,0,NA,477,2013
663,3,1,1,NA,21,2013
663,4,2,0,NA,4,2013
663,4,1,0,NA,22,2013
663,4,1,1,NA,1,2013
663,5,2,0,NA,7,2013
663,5,1,0,NA,4,2013
663,5,1,1,NA,2,2013
663,9,2,0,NA,33,2013
663,9,2,1,NA,3,2013
663,9,1,0,NA,51,2013
663,9,1,1,NA,1,2013
977,0,2,0,NA,28,2013
977,0,2,1,NA,2,2013
977,0,1,0,NA,64,2013
977,0,1,1,NA,10,2013
977,1,2,0,NA,1,2013
977,1,1,0,NA,15,2013
977,1,1,1,NA,4,2013
977,2,2,0,NA,4,2013
977,2,2,1,NA,1,2013
977,2,1,0,NA,14,2013
977,2,1,1,NA,2,2013
977,3,2,0,NA,28,2013
977,3,2,1,NA,13,2013
977,3,1,0,NA,91,2013
977,3,1,1,NA,71,2013
977,4,2,1,NA,1,2013
977,4,1,0,NA,3,2013
977,4,1,1,NA,1,2013
977,9,2,0,NA,43,2013
977,9,2,1,NA,5,2013
977,9,1,0,NA,114,2013
977,9,1,1,NA,41,2013
1055,0,2,0,NA,37,2013
1055,0,2,1,NA,3,2013
1055,0,1,0,NA,57,2013
1055,1,2,0,NA,33,2013
1055,1,2,1,NA,4,2013
1055,1,1,0,NA,51,2013
1055,1,1,1,NA,5,2013
1055,2,2,0,NA,42,2013
1055,2,2,1,NA,3,2013
1055,2,1,0,NA,81,2013
1055,2,1,1,NA,3,2013
1055,3,2,0,NA,97,2013
1055,3,2,1,NA,10,2013
1055,3,1,0,NA,181,2013
1055,3,1,1,NA,11,2013
1055,4,2,0,NA,3,2013
1055,4,1,0,NA,10,2013
1055,5,2,0,NA,1,2013
1055,5,1,0,NA,1,2013
1055,9,2,0,NA,1169,2013
1055,9,2,1,NA,62,2013
1055,9,1,0,NA,2076,2013
1055,9,1,1,NA,101,2013
1058,0,2,0,0,1898,2013
1058,0,2,0,NA,3997,2013
1058,0,2,1,0,205,2013
1058,0,2,1,NA,294,2013
1058,0,1,0,0,2193,2013
1058,0,1,0,NA,5731,2013
1058,0,1,1,0,309,2013
1058,0,1,1,NA,606,2013
1058,1,2,0,0,36,2013
1058,1,2,0,NA,53,2013
1058,1,2,1,0,3,2013
1058,1,2,1,NA,4,2013
1058,1,1,0,0,47,2013
1058,1,1,0,NA,63,2013
1058,1,1,1,0,2,2013
1058,1,1,1,NA,2,2013
1058,2,2,0,0,36,2013
1058,2,2,0,NA,41,2013
1058,2,2,1,0,1,2013
1058,2,2,1,NA,1,2013
1058,2,1,0,0,51,2013
1058,2,1,0,NA,50,2013
1058,2,1,1,0,1,2013
1058,2,1,1,NA,1,2013
1058,3,2,0,0,117,2013
1058,3,2,0,NA,132,2013
1058,3,2,1,0,9,2013
1058,3,2,1,NA,3,2013
1058,3,1,0,0,216,2013
1058,3,1,0,NA,196,2013
1058,3,1,1,0,9,2013
1058,3,1,1,NA,1,2013
1058,4,2,0,0,7,2013
1058,4,2,0,NA,7,2013
1058,4,2,1,0,1,2013
1058,4,1,0,0,12,2013
1058,4,1,0,NA,5,2013
1058,5,2,0,0,1,2013
1058,5,2,0,NA,1,2013
1058,5,1,0,0,3,2013
1058,9,2,0,0,158,2013
1058,9,2,0,NA,281,2013
1058,9,2,1,0,7,2013
1058,9,2,1,NA,12,2013
1058,9,1,0,0,205,2013
1058,9,1,0,NA,364,2013
1058,9,1,1,0,13,2013
1058,9,1,1,NA,14,2013
1123,0,2,0,NA,182,2013
1123,0,2,1,NA,15,2013
1123,0,1,0,1,6,2013
1123,0,1,0,NA,195,2013
1123,0,1,1,NA,24,2013
1123,1,2,0,NA,7,2013
1123,1,1,0,NA,4,2013
1123,2,2,0,NA,10,2013
1123,2,2,1,NA,2,2013
1123,2,1,0,NA,7,2013
1123,2,1,1,NA,1,2013
1123,3,2,0,NA,25,2013
1123,3,2,1,NA,3,2013
1123,3,1,0,NA,16,2013
1123,3,1,1,NA,2,2013
1123,4,2,0,NA,2,2013
1123,4,1,0,NA,4,2013
1123,5,2,0,NA,1,2013
1123,9,2,0,NA,66,2013
1123,9,2,1,NA,5,2013
1123,9,1,0,NA,42,2013
1123,9,1,1,NA,1,2013
1185,0,2,0,NA,313,2013
1185,0,2,1,NA,5,2013
1185,0,1,0,NA,425,2013
1185,0,1,1,NA,12,2013
1185,1,2,0,NA,1156,2013
1185,1,2,1,NA,81,2013
1185,1,1,0,NA,1203,2013
1185,1,1,1,NA,136,2013
1185,2,2,0,NA,2119,2013
1185,2,2,1,NA,188,2013
1185,2,1,0,NA,3224,2013
1185,2,1,1,NA,377,2013
1185,3,2,0,NA,2846,2013
1185,3,2,1,NA,213,2013
1185,3,1,0,NA,4226,2013
1185,3,1,1,NA,544,2013
1185,4,2,0,NA,879,2013
1185,4,2,1,NA,128,2013
1185,4,1,0,NA,1158,2013
1185,4,1,1,NA,339,2013
1185,5,2,0,NA,35,2013
1185,5,2,1,NA,2,2013
1185,5,1,0,NA,56,2013
1185,5,1,1,NA,5,2013
1185,9,2,0,NA,2901,2013
1185,9,2,1,NA,235,2013
1185,9,1,0,NA,3831,2013
1185,9,1,1,NA,411,2013
1302,0,2,0,NA,589,2013
1302,0,2,1,NA,18,2013
1302,0,1,0,NA,833,2013
1302,0,1,1,NA,52,2013
1302,1,2,0,NA,64,2013
1302,1,2,1,NA,23,2013
1302,1,1,0,NA,38,2013
1302,1,1,1,NA,25,2013
1302,2,2,0,NA,19,2013
1302,2,2,1,NA,6,2013
1302,2,1,0,NA,26,2013
1302,2,1,1,NA,5,2013
1302,3,2,0,NA,75,2013
1302,3,2,1,NA,13,2013
1302,3,1,0,NA,97,2013
1302,3,1,1,NA,30,2013
1302,4,2,0,NA,7,2013
1302,4,2,1,NA,4,2013
1302,4,1,0,NA,4,2013
1302,4,1,1,NA,2,2013
1302,5,2,0,NA,7,2013
1302,5,2,1,NA,3,2013
1302,5,1,0,NA,2,2013
1302,5,1,1,NA,1,2013
1302,9,2,0,NA,71,2013
1302,9,2,1,NA,2,2013
1302,9,1,0,NA,131,2013
1302,9,1,1,NA,4,2013
1363,0,2,0,NA,125,2013
1363,0,2,1,NA,9,2013
1363,0,1,0,NA,366,2013
1363,0,1,1,NA,17,2013
1363,1,2,0,NA,1,2013
1363,1,1,0,NA,1,2013
1363,1,1,1,NA,1,2013
1363,2,1,0,NA,7,2013
1363,2,1,1,NA,2,2013
1363,3,2,0,NA,6,2013
1363,3,1,0,NA,10,2013
1363,3,1,1,NA,14,2013
1363,9,2,0,NA,254,2013
1363,9,2,1,NA,50,2013
1363,9,1,0,NA,487,2013
1363,9,1,1,NA,104,2013
1394,0,2,0,NA,8,2013
1394,0,1,0,NA,17,2013
1394,1,2,0,NA,5,2013
1394,1,1,0,NA,7,2013
1394,2,2,0,NA,3,2013
1394,2,1,0,NA,6,2013
1394,3,2,0,NA,7,2013
1394,3,1,0,NA,13,2013
1394,9,2,0,NA,719,2013
1394,9,2,1,NA,111,2013
1394,9,1,0,NA,1124,2013
1394,9,1,1,NA,115,2013
1410,0,2,0,NA,80,2013
1410,0,2,1,NA,3,2013
1410,0,1,0,NA,29,2013
1410,0,1,1,NA,4,2013
1410,1,2,0,NA,26,2013
1410,1,2,1,NA,2,2013
1410,1,1,0,NA,11,2013
1410,1,1,1,NA,1,2013
1410,2,2,0,NA,32,2013
1410,2,1,0,NA,11,2013
1410,3,2,0,NA,82,2013
1410,3,2,1,NA,10,2013
1410,3,1,0,NA,33,2013
1410,4,2,0,NA,3,2013
1410,4,1,0,NA,3,2013
1410,5,2,0,NA,1,2013
1410,5,2,1,NA,1,2013
1410,5,1,0,NA,2,2013
1410,9,2,0,NA,2930,2013
1410,9,2,1,NA,218,2013
1410,9,1,0,NA,1010,2013
1410,9,1,1,NA,58,2013
1411,0,2,0,NA,7,2013
1411,0,2,1,NA,1,2013
1411,0,1,0,NA,7,2013
1411,1,2,0,NA,7,2013
1411,1,1,0,NA,3,2013
1411,2,2,0,NA,1,2013
1411,2,1,0,NA,5,2013
1411,3,2,0,NA,14,2013
1411,3,1,0,NA,16,2013
1411,4,1,0,NA,1,2013
1411,5,2,0,NA,1,2013
1411,9,2,0,NA,398,2013
1411,9,2,1,NA,84,2013
1411,9,1,0,NA,412,2013
1411,9,1,1,NA,79,2013
1461,0,2,0,NA,1384,2013
1461,0,2,1,NA,55,2013
1461,0,1,0,NA,1666,2013
1461,0,1,1,NA,97,2013
1461,1,2,0,NA,397,2013
1461,1,2,1,NA,45,2013
1461,1,1,0,NA,447,2013
1461,1,1,1,NA,72,2013
1461,2,2,0,NA,341,2013
1461,2,2,1,NA,27,2013
1461,2,1,0,NA,357,2013
1461,2,1,1,NA,42,2013
1461,3,2,0,NA,767,2013
1461,3,2,1,NA,43,2013
1461,3,1,0,NA,984,2013
1461,3,1,1,NA,105,2013
1461,4,2,0,NA,35,2013
1461,4,2,1,NA,4,2013
1461,4,1,0,NA,83,2013
1461,4,1,1,NA,10,2013
1461,5,2,0,NA,22,2013
1461,5,2,1,NA,1,2013
1461,5,1,0,NA,7,2013
1461,5,1,1,NA,1,2013
1461,9,2,0,NA,90,2013
1461,9,2,1,NA,2,2013
1461,9,1,0,NA,109,2013
1461,9,1,1,NA,5,2013
1524,0,2,0,NA,2,2013
1524,0,1,0,NA,1,2013
1524,1,2,0,NA,5,2013
1524,1,1,0,NA,14,2013
1524,2,2,0,NA,7,2013
1524,2,1,0,NA,17,2013
1524,3,2,0,NA,21,2013
1524,3,1,0,NA,51,2013
1524,4,1,0,NA,1,2013
1524,9,2,0,NA,2,2013
1524,9,1,0,NA,7,2013
1639,0,2,0,NA,1,2013
1639,0,1,0,NA,1,2013
1639,1,2,0,NA,3,2013
1639,1,1,0,NA,2,2013
1639,2,2,0,NA,1,2013
1639,2,1,0,NA,1,2013
1639,3,2,0,NA,165,2013
1639,3,2,1,NA,18,2013
1639,3,1,0,NA,246,2013
1639,3,1,1,NA,17,2013
1639,9,2,0,NA,5,2013
1639,9,1,0,NA,7,2013
1641,0,2,0,1,56,2013
1641,0,2,0,NA,677,2013
1641,0,2,1,1,16,2013
1641,0,2,1,NA,124,2013
